IsSpam,Text
0,"power market researchthis piece from deutsche bank good macro overview electricity supply demand fundamentals little the long side pages but has some good discussion nerc north american electric reliability council regions beginning page "
0," possible meeting houstonlouise repsonsible for middle market coverage for west power portland spoke week ago the ena ees customer split methodology will houston next monday and tuesday april would like spend half hour with you you had time brief you what going the middle market group portland reviewing year date earnings and market share analysis recently completed you may getting some info from tim and internal reports but figured since was going houston would good chance fill some details had asked john lavorato wanted meet but indicated see below that would more appropriate meet with you tim also indicated should try meet you well let know you would like meet and what time works for you thanks chris forwarded chris foster hou ect from john lavorato enron enronxgate cdtto chris foster hou ect ectcc subject possible meeting houstonchrisyou should meet with louise she focused the power business will sit available original message from foster chrissent monday april pmto lavorato johncc wolfe greg belden timsubject possible meeting houstonjohn will houston next monday and tuesday would like spend half hour with you you had time brief you what going the middle market group portland reviewing year date earnings and market share analysis recently completed you may getting some info from tim and internal reports but figured since was going houston would good chance fill some details let know you would like meet and what time works for you monday tuesday thanks chris"
0,"andywith respect north america dick lydecker liquidating most the raptor assets think doing great job and showing great deal integrity trying get the best deal for enron let know you disagree john"
0," our meeting yesteday and discussion concerning energy capital resources you are entirely correct that from management control standpoint any investment whose performance falls well short its approved projected financial profile should considered for transfer into special management scrutiny portfolio the only issue then whether the charter energy capital exception that general control principle secondly with respect expedited dash processing met with dave gorte this morning discuss some suggestions had made including going electronic approval system apparently and rick buy would favor but jeff skilling insists paper signature rather than electronic what rac going begin however system electronic dash circulation including signature page which could printed out signed and then collected for the paper trail that jeff requires think this could significantly improve the process although still does not address the issue approvers who are unwilling delegate responsibility when they are unavailable approvers who insist seeing other signatures before they will sign also believe there could other dash issues beyond process but that much broader question "
0,"cap rocki heard back from dana litman they are still working numbers and hope get back shortly keep you posted "
0," cap rockthey are supposed the process preparing pro formas for since they hadn done any real economic analysis before talking put call into dana litman the controller who pulling these numbers together but have not yet heard from him let you know the status soon hear from dana louise kitchen ect pmto carl tricoli corp enron enroncc subject cap rockanything happened "
0," bod agenda deadlinesthe next bod and committee meetings will held april may rebecca carter has set the deadline for commercial groups submit agenda items her office and rick buy wednesday april will forward her notification memo sent the commercial teams once distributed please contact soon possible you know anything that has possibility added the finance committee agenda all presentations approved rebecca carter fully executed dashes and legal resolutions should turned friday april the mailout date and final cutoff tuesday april "
0," marcus and withholdingyou can log into ehronline and andrea yowman can show you seconds andrea would you mind david original message from kitchen louisesent wednesday april pmto oxley davidcc nettelton marcussubject marcus and withholdingmarcus needs stop his federal withholding for the remainder the year can you get this done chuck says needs sign form with exemptions thankslouise"
0,"ews employees departing following the year end prcfyi original message from skinner cindysent monday april pmto oxley david jones robert subject departing issues employeesas discussed attached the chart showing the issues employees who have left ews will leaving shortly result the year end performance management process let know you have any questions "
0," east power team changehi louise are you okay with adding two new lines east power the management summary one read options desk and one read services desk original message from harris paulasent tuesday april pmto killen faithsubject east power team changefaith spoke with kevin presto this morning and informed two newly created groups within east power the options desk headed harry arora and currently has margin reflected the dpr there also services desk which falls under lloyd will kevin has requested two new costs centers capture expenses and would like see two new lines added the management summary reflect their thanks paula"
0," argonne collaboratory researchhere some more original message from lake stephan enron mailto imceanotes lake stephan cslake anl egov enron enron com sent wednesday april pmto perlman bethcc betten paul subject argonne collaboratory researchbeth per other note see enclosed the computational science related projects the point here was explore the possible development and marketing veryhigh bandwidth services such teleimmersion telepresence and variouscollaboratory techniques computational power demand from largecomputational grids which could bought and sold like electricity isanother project under development the lab again both ideas involvecollaborations between our organizations develop new approaches thatenron could transform into new commodity items that could traded also interested exploring new approaches energy storage via newgeneration flywheel energy storage systems that would installed atsubstations these units would allow companies store power night whilerates and demand are lower and then use during peak periods the ideahere that this would provide more power needed without new electricalinfrastructures these systems could used again new commodity electric power storage space all these items are the development stage but with sufficientadditional funding and technical collaboration from enron and its partnercompanies new value from new services could generated also are leader developing high temperature superconductivity wirefor use electric power cables which will enable considerably more powerto move through the same space this will enable areas that are powerstrapped and space constrained such large urban areas push moreelectricity without very expensive upgrades the related infrastructuresuch roads sidewalks buildings etc have provided few urls below for your associates review our homepage isat http www anl gov which the launch site for much the informationon the labs capabilities also have software shop under the technologytransfer button the top row middle section which might interest toyou regards stephan lakemanager business development and marketingargonne national laboratory original message from lake stephansent thursday march amto ross mesquita enron com subject argonne collaboratory researchross eyes must have crossed when was typing the url give you thecorrected urls below also added one additional url below you also may want the mathematics and computer science home page athttp www mcs anl gov select either the research collaborationbuttons and take very quick tour through the topics your interest thanks again steve lake original message from ross mesquita enron com mailto ross mesquita enron com sent wednesday march pmto lake stephansubject argonne collaboratory researchstephan thanks for the message and enjoyed our discussion yesterday wantto investigate your collaboratories bit but the links you bring apage that cannot displayed you have alternative url address thanksross original message from lake stephan enron enron com sent tuesday march pmto mesquita rosssubject argonne collaboratory researchross enjoyed talking with you today regarding your business wediscussedi attaching few url that describe our research variouscollaboratory and immersive environments the goal this work develop technology assist collaboratoryactionsover high bandwidth environments scientists engineers designers andprobably bankers lawyers accountants and other professional staff willhave significant new tools forming and working collaboration forum thebulk this research done our mathematics and computer sciencedivision you may also notice additional collaboratory activity which istelepresence this case scientists can remotely manipulate scientificequipment such electronic microscopes well discuss the resultswithothers the experiment underway this approach actually allowscollaborating parties reach out and control machines safely over theinternet this far beyond just changing camera angle moving amicroscope stage also included url the computational grid concept whichprovidesheavy computational power demand way not dissimiliar theelectricgeneration and distribution business http globus orgif your clients are faced with the need access enormous files hardcopy information that needs put manner that can used easilyoverthe internet have developed interesting approach doe has over pages hard copy documents from various sources the humanradiation experiments conducted over many years these documents caneasilybe accessed and manipulated through special search engine our otherinformation research division the decision information sciencesdivisionbuilt and operated this application you can view http www dis anl gov disweb dattas side note this division has unique skills developing technologytosolve problems that have enormous amounts date the division also hasdeveloped energy planning software and trained many foreign governmentenergy planners the use that software regards steve lakeargonne national laboratory"
0," modified versionthis may interest you was contacted steve lake from argonne national laboratory who interested selling some their models and mapping software let know there any interest thanks beth original message from lake stephan enron mailto imceanotes lake stephan cslake anl egov enron enron com sent wednesday april pmto perlman bethcc conzelmann guentersubject modified versionbeth enjoyed talking with you this afternoon regarding possible enron argonne national laboratory collaboration mentioned one our divisions decision information sciences has built state the art tools for modeling and simulating energy use they have trained many country energy ministries the use their tools well solved complex energy technology issues attached presentation which describes some their capabilities this area decision information sciences also has done much work studying critical infrastructure issues both gas and electric systems which also may interest finally they have been pioneers the development agent based complex adaptive systems for modeling very complex systems that are impossible view with over approaches will also include copy correspondences with one your business groups under separate transmission regards stephan lakemanager business development and marketingargonne national laboratory telephone fax original message from conzelmann guentersent monday april pmto lake stephansubject modified versionguenter conzelmannmanager national and international studies sectionenergy and environmental systems analysis groupargonne national laboratory south cass avenuebuilding argonne telephone fax email guenter anl govweb http enpep dis anl gov enpep fedex dhl address international parkwaywoodridge enpep overview industrial partnership lake ppt"
0," hellofyi original message from geoffrey colvin fortunemail com enron mailto imceanotes geoffrey fcolvin fortunemail ecom enron enron com sent tuesday april pmto jafry rahilsubject helloimportance highrahil many thanks for the note larry selden and will working onthis article for the next four weeks and may well want takeyou your offer greatly appreciate geoffsubject hellofrom jafry rahil time incdate pmimportance high geoff was nice meeting and chatting with you albeit briefly aboutenrononline and other markets which enron participates not tomention our chat about english clothes just wanted send you note reiterating the offer answer anyquestions you may have regarding enrononline enron having gonethrough the development process enrononline and some the otherinitiatives within enron louise and should able provide youwith insights case you have questions regards rahilw rahil jafry enron com smith street houston texas "
0," goldendalelouise calpine nrg reliant and enron have expressed interest calpine has been the lead but that complicates nepco and enron via the ctg position rac has moratorium taking any calpine risk today the leader nrg based their submission there new permitting process the northwest that will significantly slow new projects this project already permitted and not subject the slowdown john gillis attempted call you last week explain the details the opportunity john has relationship with the developer and ready discuss your convenience his phone keith dodsonlouise kitchen ect keith dodson enron enron brian stanley enron enron subject goldendalei understand financing fell through this project and have chris calger group looking the project can you please keep the loop the way forward this project for nepco ensure the best solution for enron thankslouise"
0,"august palo verdemy latest information rate increases california indicates that they will implemented june lst that means that customers don see price signal until june and won actually see their bill until july while agree with greg that may see dramatic demand side response once people see their bills have idea how long will take people and businesses adjust their behavior don really care what positions you guys want carry only advice that greg short fairly illiquid product you want get out right now you would have pay least for some your position north mwh the near term don think that will easy get out this trade the long run the market comes off will easy get out bottom line the end the day think that you may right but things look very bullish right now want make sure that you know that you have already pushed the bounds liquidity for that product and that you should not expect provide liquidity you market that doesn offer when time get out "
0," paso firm capacity award memorandumlouise delivered hard copy the attached your assistant little earlier this afternoon please give call with any questions thanks stevesteve van hooserenron north america corp smitheb houston texas "
0," project vitro review meetingmax have attached technical risk template that should serve outline for the presentation you may also want discuss some the major commercial terms and conditions that are driving schedule performance and cost you don need address each technical risk item infinite detail but should focus the key items scope definition construction execution and contractor analysis that can impact value the objective identify what need pay attention begin ramp the capital expenditure defining and managing construction risk has become popular topic given the status the dabhol and cuiba projects also need take some time discuss settle the outstanding invoice now eeos would like agree payment number and move down the road with eeos the system have going forward should ensure that eeos costs are incurred transferred the origination group until you and the tech services representative have pre approved themregards brianmax yzaguirre enron amto lillian carroll hou ect ectcc brian redmond hou ect ect marc sabine enron enron steve irvin hou ect ectsubject project vitro review meetinglillian thanks for setting this will you distributing agenda for the meeting maxlillian carroll ect louise kitchen hou ect ect max yzaguirre enron enron robert virgo hou ect ect keith dodson enron enron mike coleman enron development enron development steve irvin hou ect ect marc sabine enron enron stephen stein enron development enron development peggy banczak hou ect ect john lavorato enron enronxgate kimberly hillis enron enronxgate tammie schoppe hou ect ect barbara hooks enron development enron development brian redmond hou ect ect subject project vitro review meetingplease mark your calendars for the following meeting date april location time amsubject vitro projectattendees brian redmondlouise kitchenmax yzaguirre via conference call bob virgokeith dodsonmike colemansteve irvinmarc sabinestephen steinpeggy banczakjohn lavoratoif you are unable attend have any questions please give call thank you lillianx "
0," goldendalei have not spoken with him but spoke john gillis and several nepco people the project will follow with keith fyi thinking submitting non binding proposal tomorrow buy the project preparing few slides for your review the value proposition louise kitchen amto christopher calger pdx ect ectcc subject goldendaledo you already speak this guy you want ring him ensure are dealing with this project appropriately louise forwarded louise kitchen hou ect from keith dodson enron pmto louise kitchen hou ect ectcc brian stanley enron enron johng nepco comsubject goldendalelouise calpine nrg reliant and enron have expressed interest calpine has been the lead but that complicates nepco and enron via the ctg position rac has moratorium taking any calpine risk today the leader nrg based their submission there new permitting process the northwest that will significantly slow new projects this project already permitted and not subject the slowdown john gillis attempted call you last week explain the details the opportunity john has relationship with the developer and ready discuss your convenience his phone keith dodsonlouise kitchen ect keith dodson enron enron brian stanley enron enron subject goldendalei understand financing fell through this project and have chris calger group looking the project can you please keep the loop the way forward this project for nepco ensure the best solution for enron thankslouise"
0,"california update below the transcript interview conducted yesterday with state treasurer phil angelides summary bond issuance with year term tax exempt and non exempt angelides favor wind fall profit tax opposed current discussion between davis and socal regards socal paying off the generators over years with year grace periodwhat decisions rate components are necessary before you can sell bonds the big things need are that the puc must enter into agreement with dwr essentially warranting that sufficient revenues from rates will available for purchasing power really their job define what each party needs pay for power need give assurance the investment community that whatever the overall rate the state will get enough pay its bonds however the utilities challenge the decision could stall the bond issuance what you think will the size the first bond issue based what currently possible and what the legislature has authorized around the puc has allowed sell north but anticipate that absorbable until the administration provides details for this office and the public what its costs buying power are and what needs terms funding what will drive that number not what the puc has said the issuance may well single issue series smaller ones done together each weeks apart what the total size the market for tax exempt bonds what normally bonds for various revenues general obligations the infrastructure rate reductions bonds was issuance and this was handled well this not exclusively market around these bonds sold each year anticipate that the bonds will tax exempt and non exempt what the total electric supply contracts that are firm enough require funding have estimates the dwr buying power and let say power costs and its portion rates this bond issuance covers the diff between and the bond issuance way cover the gap however power prices not come down you cannot keep borrowing issue more than bonds have see the whole financial plan the implication that will not keep this plan secret what will the term mix the bond issues overall term expected the year range not know the mix you have the ability bridging tax anticipation notes anything like that take care the general fund the very purpose the bridge loan that are taking taxable and tax exempt bridge loan until bonds are issued order for issue bonds number steps have occur would hope that the puc and dwr what they have realistically june then the bond issuance would come semi all once other words either all once something like billion every three weeks are all the general funds assets cash are some the form less liquid receivable have lot liquidity real cash general fund have cash flow have the ability pooled money investment accounts that can out five years have plus that account what the minimum working capital required the general fund for day day operations depends and goes and down any given day are doing the order there budget between the general funds and special fund are you discussing the dwr contracting relation the required funding you have veto the deals struck this all the administration court what have asked for the information have asked for this today letter have move from working with banks public offering which means public disclosure the general fund has been making advances buy power but want get out that business and stop the plus drain general fund from arranging interim loan what the credit risk from industry other large users cherry picking self selecting there are limits the options out there ablx has limited the ability people opt out the system you allow them opt out what they have pay preserve the revenue stream the agreement between the dwr and the puc will say that through financing order will get you the revenue service the bonds even adjusts rates this will covenant that the money will made available initiative launched could create enough uncertainty have effect abix the bond issuance what about harvey proofing what the direct state participation the state role infrastructure and economic development bonds will issued name dwr only pay for power the state buying not repay utility deb don think the state will repay utility debt the state can buy power out chapter there will participation the state bank know harvey well and and agree number things for example cosponsoring the public power authority should not put the state the business refinancing utility debt don think most consumer groups realize that are selling bonds pay for power very much want and interest repay the general fund the same time that this office financing the purchase energy the fundamental problem the price are being charged the generators the ransom that being demanded the generators agree with harvey that this current time the generators are winning will have consider excess profits taxes the generators continue they have increased their prices tenfold the generators they bought set plants for since january the state has spent over the generators don take their foot off our throat they may leave option but take back plants under emergency power let them justify those rates what causes the problem the generators jacking prices the point where they will make something about what the measurable size premium that will have paid based the most current estimates bond issue size measurable the wrong choice words don know how many basis points more than will begin feel also not for that proposal allow the utilities pay off the generators over years with year grace period they should work that out themselves not the backs ratepayers the perspective here that they did very very well and they upstreamed billions "
0,"special assets book valueslouise have added description value the hpl lrc residual assets these were added pages the file you sent brian forwarded brian redmond hou ect from jim coffey pmto brian redmond hou ect ectcc carol carter enron enronxgate karen gruesen enron enronxgate yvette miroballi enron enronxgate richard lydecker corp enron enron patrick johnson hou ect ectsubject special assets book valuesbrianattached lydecker spreadsheet where have added the basis for the hpl and lrc assets included special assets plus those that will leased sold aep was not sure you wanted anything the market value columns have only provided book values investment basis amounts can further breakdown the hpl and lrc assets into the components that lydecker breaking them into friday also provided the buy out values for looper and midtexas and for your reference just account for everything also added jean balances the bottom below the special assets totals call cell phone you have questions jim"
0,"special assets book values forwarded brian redmond hou ect from jim coffey pmto brian redmond hou ect ectcc carol carter enron enronxgate karen gruesen enron enronxgate yvette miroballi enron enronxgate richard lydecker corp enron enron patrick johnson hou ect ectsubject special assets book valuesbrianattached lydecker spreadsheet where have added the basis for the hpl and lrc assets included special assets plus those that will leased sold aep was not sure you wanted anything the market value columns have only provided book values investment basis amounts can further breakdown the hpl and lrc assets into the components that lydecker breaking them into friday also provided the buy out values for looper and midtexas and for your reference just account for everything also added jean balances the bottom below the special assets totals call cell phone you have questions jim"
0," paso firm capacity award memorandumlouise delivered hard copy the attached your assistant little earlier this afternoon please give call with any questions thanks stevesteve van hooserenron north america corp smitheb houston texas "
0,"hot list attached the hot list for april you have any questions please feel free contact thanks angelic davisenron north america smith street cphone fax angelic davis enron com"
0,"prc committee meeting peer groupsdear allfurther the prc committee meeting please find attached the first draft the peer group mapping function was decided that each member would review the proposal move from peer groups for mid year the attached was completed some weeks ago the leads your business unit and based mckinsey study requested jeff skilling and steve kean under your review the attached information please focus the final two pages that show the strawman how the functions fell out under the proposed peer groupstructure have copied the leads for your business area they have been instrumental completing the mapping and will meet with you provide any specific information you require concerning placements with your business area would point out that there does appear some inconsistencies function placements within the peer groups for some business units will our primary focus the next meeting resolves these issues your assistants have been contacted regarding the time and date our next meeting under separate cover for our london colleagues will aim for morning meeting david oxley"
0,"prc committee meeting minutesplease find attached the minutes from the april prc committee meeting you have any question please feel free call gina jackie regards dave"
0,"immigration updatelouise and marcus immigration status quo need louise send over copy her new social security card received the mail and her new prescription card best regards "
0,"deferred compensation scheme for nationalsmary pwc has introduced deferred compensation scheme louise kitchen that would allow foreign nationals defer income tax free under certain circumstances they will sending over details monday the idea would involve the existing enron deferred compensation plans let know who should work with your team will moving quickly this regards "
0,"inception document for gtv phase iiattached please find the inception document for gas trading vision phase would appreciate your comments will circulating the document for signatures wednesday please provide your inputs then thankszhiyong"
0," abs preslouise while were looking opportunities for offline and the value proposition potential software vendor might make banks stumbled across asset backed securities and its complete lack market making appears very large market controlled dealers who control issuanceof abs commercial paper and among themselves control informal secondary market given the size the market and the players who seek issue the paper siemen ford credit card companies etc was curious how enron wouldview the opportunity original intention for this piece was talk bank two about how they might use our system this themselves andoutmanuever the controlling dealers also firm has opened for business that purports bypass the issuance process much lower cost but has way help secondary marketalong could work with them secondary market perhaps this could evolve have had some positive feedback from rahil brandon and tom gros but thought you might provide overall corporate view thanks david original message from knop karasent friday april amto berberian davidsubject abs presdavid per our discussion attached the latest presentation regards kara"
0," updatestill like cdwr funds will flow april fountain valley pre closed this morning funds will flow april need business day notice for turbopark dwr discussions continue calm after the storm trying push them towards deal that has less front credit exposure might look like june start with volumes increasing later roseville approval requests will come two phases dash early next week for option erc and some environmental consulting work big dash couple weeks for the full project development budget goldendale giving them non binding proposal tomorrow buy the project will get your calender updatelas vegas putting together toll epc final development will get your calender next week reviewinga decision over the next couple days launch binding bid ahlstrom try get their attention just kill the fileregards chris"
0," meetings contact list and conference call informationattached the telephone contact list for all the enron personnel that have been working the california crisis for those calling the meetings over the weekend the call number for the houston time saturday call code the purpose this call primarily for the legal team discuss the due diligence process the call number for the houston time sunday call code the purpose this call review the results the due diligence process and prepare summaries and recommendations discussed the meeting the call number for the houston time sunday meeting code the purpose this call report the results the due diligence investigation and make appropriate recommendations regarding the open positions the legal team will meeting conference rooms over the weekend understand that the meeting will held please call you have any questions travis mcculloughenron north america corp smith street houston texas phone fax "
0,"thankslouise enjoyed meeting you this week and appreciate your taking the time the discussion with rac the roseville dash went well and hopefully will hit your desk within two weeks the meantime submitting idash that can secure options some the emission credits need for the project thanks again mike"
0," gate text gov gray davis energy speech forwarded mike grigsby hou ect mike sfgate com pmsent mike subject gate text gov gray davis energy speechthis article was sent you someone who found gate the original article can found sfgate com here thursday april text gov gray davis energy speechthe associated press pdt here the text gov gray davis televisedspeech energy thursday prepared for delivery good evening speaking you tonight from sacramento the mostdifficult issue facing california our energy crisis simply stated have two problems supply too low and costs are toohigh both result from the flawed deregulation scheme created butno matter how got into this mess you hired solve problems andthat what doing the only long term solution build more power plants must alsocut back consumption and stabilize the utilities but prices won falland supply won truly reliable until generate more power than weconsume yet the years before took office not single major power plantwas built california not one since became governor licensed major power plants ten more are the pipeline and doing thiswithout weakening our commitment clean air and clean water deregulation required the utilities sell off many their powerplants independent generating companies the generators are free tocharge whatever they want because they governed only federalregulators who refuse control wholesale energy prices this past winter the prices charged the generators shot through theroof driving the utilities the brink bankruptcy january with the feds still refusing their job californiastepped purchase the power the utilities could longer afford tobuy didn take over save the utilities took over keep thepower and the economy strong that not all also negotiated long term contracts for electricity vastly lowerprices used emergency powers seize control low cost power contractsthe utilities were about forfeit the generators began negotiations buy the utilities transmission system cut red tape and offered cash incentives speed construction ofpower plants launching million conservation program moving establish public power authority build more power the private sector fails build all the plants california needs build them ourselves and because share your concern that the generators are ripping usoff using every legal remedy root out and punish illegalconduct can fix years inaction overnight but making realprogress now you know have fought tooth and nail against raising rates become increasingly clear however that with rising natural gasprices the feds failure control costs and the state lack ofsupply that some rate increases are needed keep our lights and oureconomy strong but remain committed protecting average californians from massiverate hikes urging the public utilities commission adopt planthat will protect average consumers reward those who conserve andmotivate the biggest users cut back under proposal more than half you won pay penny more for therest the average increase will percent for many that group rates will rise only about percent the heaviest users will see theirrates rise percent average that includes business paying theirshare this addition the percent surcharge all beenpaying since last winter but all californians can reduce their bills through conservation here the point the more you use the more you pay the more youconserve the more you save conservation our best short term weaponagainst blackouts and price gouging flexing your power you helpsecure our energy future unlike the puc plan includes funds restore the utilities tofinancial stability they agree three main conditions they must provide low cost regulated power the state for years agree sell their transmission system and dismiss their lawsuitsseeking double your electricity rates proposal raises rates fairly assures long term power stabilizes the utilities and promotes conservation our emphasis conservation critical order make through thesummer must cut demand least percent already launched programs cut back commercial lighting andreduce consumption office buildings schools and government facilities friends have power shortage but are far from powerless are million strong and each does our part can minimizedisruptions and get through the summer are californians vewithstood earthquakes floods fires and droughts yes this mess man made but with your help and god blessing llget through this well thank you and good night copyright "
0," additional controls residual assetslouise agree with your assessment that this project will essentially managing the legal risk that accompanies these residual interests since these interests resulted from deal guys trying salvage value from troubled assets that never paid out initially thought that lydecker assessment any potential value would helpful you point out however this step the process with step being compilation the list which group can handle alone will let you know when get the list together thanks for your input rick original message from kitchen louisesent friday april amto carson rick buy ricksubject additional controls residual assetsi don quite understand the need for dick group all need now complete list everything and then can decide what with there will items which fall under many different groups these are assets which are probably best managed from legal perspective essentially all are managing the ongoing legal risk really forsee getting the list and making mark haedicke responsible for them long term basis tried call you discuss let talk later course you can use dick group you think appropriate just think this probably legal risk issue louisefrom rick carson enron enronxgate amto louise kitchen hou ect ectcc rick buy enron enronxgatesubject additional controls residual assetslouise spoke with rick buy yesterday about improving our monitoring controls over potential assets that might own due some residual claim clawback that enron retained when the primary asset was disposed midwest gas storage while don have hundreds these situations aware several deals where retained overriding royalties exploration options calls cash flow after certain debt paid off etc hopefully most these have been captured our compliance system but illustrated with midwest our system does not appear airtight therefore propose that immediately review all our current and disposed portfolio for any hidden assets claims that have not been properly captured additionally will shore our monitoring procedures where necessary one our deliverables will provide you and other members senior management with list and description potential assets addition rac would like have participation from the commercial and legal side our review team and suggest that perhaps dick lydecker group would have the appropriate resources would appreciate your concurrence and feedback your convenience regards rick "
0,"additional controls residual assetslouise spoke with rick buy yesterday about improving our monitoring controls over potential assets that might own due some residual claim clawback that enron retained when the primary asset was disposed midwest gas storage while don have hundreds these situations aware several deals where retained overriding royalties exploration options calls cash flow after certain debt paid off etc hopefully most these have been captured our compliance system but illustrated with midwest our system does not appear airtight therefore propose that immediately review all our current and disposed portfolio for any hidden assets claims that have not been properly captured additionally will shore our monitoring procedures where necessary one our deliverables will provide you and other members senior management with list and description potential assets addition rac would like have participation from the commercial and legal side our review team and suggest that perhaps dick lydecker group would have the appropriate resources would appreciate your concurrence and feedback your convenience regards rick "
0,"energy bankruptcy calpine mirant note forwarded don miller hou ect jon cartwright pmto rjf energy gram subject energy bankruptcy calpine mirant note recapping verbal comments from the call conf call est conf calpine has million pre tax now that think about accruals with last week our numbers and the company guidance previously has been that all financial forecasts the firm has made exclude those numbers any recovery would benefit guidance mirant has never broken out its exposure but most recent guidance excluding numbers well think mir exposure close per share which ever collected would additive estimates what happens bankruptcy well basically federal judge will precede over the filing and immediately determine operating costs for that can remain going concern such letter the law operating costs which this case would purchasing power from cpn mir dyn etc are kept current bottom line the credit risks not getting paid away immediately net net cpn and mir will start getting paid every day opposed accruing revenue like they had been doing for the past several months while the filing has surprised investors the weakness being experienced across the board the electric power space way overdone our opinion would take advantage the weakness will obviously have more later today and monday but this actually positive turn events for merchant power producers for bond and common stock owners that whole different story cpn sbl eps eps mir sbl eps eps fred schultz houstonportable document format pdf are viewable using adobe acrobat reader available freeware atjon kyle cartwrightvp senior energy analystraymond james associatestaxable fixed income researchraymond james financial centertower iii third floor carillon parkwayst petersburg telephone facsimile jcartwright rjf comraymond james associates inc member new york stock exchange sipcinstitutional clients may call for additional information high gradetrading ext high yield trading this communication not offer sell solicitation buy anysecurities mentioned herein high grade and high yield securities mentionedherein may not suitable for all investors raymond james associates inc its affiliates rja may perform investment banking otherservices for solicit investment banking business from any companymentioned this report rja its officers employees affiliates mayown shares options rights warrants and execute transactions thesecurities mentioned this report which may not consistent with thereport conclusions additionally rja may times elect make marketsin particular high yield securities but there can guarantee that ourmarket making activities will uninterrupted all expressions opinionreflect the judgment the research department raymond james associates inc the time publication and may subject changewithout notice information has been obtained from sources consideredreliable but not guarantee that the foregoing report accurate orcomplete other departments rja may have information that notavailable the research department about companies mentioned thisreport for institutional clients the european economic area eea thisdocument and any attachments exhibits hereto intended only for eeainstitutional clients others whom may lawfully submitted further information the securities mentioned herein available uponrequest raymond james associates inc "
0,"pacific gas and electric company files for chapter reorganization forwarded don miller hou ect jon cartwright amto rjf energy gram subject pacific gas and electric company files for chapter reorganizationsan francisco business wire april pacific gas andelectric company the utility unit corporation nyse pcg today filed for reorganization under chapter the bankruptcycode san francisco bankruptcy court the company said takingthis action light its unreimbursed energy costs which are nowincreasing more than million per month continuing cpucdecisions that economically disadvantage the company and the nowunmistakable fact that negotiations with governor gray davis and hisrepresentatives are going nowhere neither corporation nor any its other subsidiaries including its national energy group have filed for chapter reorganization are affected the utility filing chose file for chapter reorganization affirmativelybecause expect the court will provide the venue needed reach asolution which thus far the state and the state regulators havebeen unable achieve said robert glynn chairman ofpacific gas and electric company the regulatory and politicalprocesses have failed and now are turning the court glynn added our objective move through the chapter reorganization process quickly possible without disruption toour operations inconvenience our customers throughout thiscrisis our employees have been and remain committed toproviding safe and reliable service the million californians whodepend deliver their gas and electricity pacific gas and electric company decided file for theprotection chapter primarily due failure the state assume the full procurementresponsibility for pacific gas and electric net openposition was provided under ablx this has the result ofincreasing financial exposure unreimbursed wholesale energyprocurement costs which the utility estimates beapproximately million more per month the impact actions the california public utilitiescommission cpuc march and april thatcreated new payment obligations for the company and underminedits ability return financial viability lack progress negotiations with the state providerecovery billion wholesale power purchases made bythe utility since june which have not been recoverablein frozen rates the adoption the cpuc illegal and retroactiveaccounting change that would appear eliminate our trueuncollected wholesale costs addition despite pacific gas pacific gas and electric would have been able enter intolong term power purchase contracts prices lower than thoseannounced the state the state would not have had almost exhaust the state sbudget surplus spending billions dollars purchasepower for the utility customers the state would not now need issue billions dollars inbonds cover these power purchases and the state would not now advancing proposal spendbillions dollars purchase the state threeinvestor owned utility electric transmission systems this year the state has spent more than billion powerpurchases and with the cpuc has arranged reimbursed for theseexpenses noted glynn contrast since june pacific gas andelectric company has spent billion excess revenues pay forpower for its customers and exhausted its ability continueborrowing but there has been progress plan reimburse itfor those expenditures provided law statements the governor and other public officials since lastseptember gave reason believe that solution could reachedoutside the context chapter that would restore the utility sfinancial viability and enable meet its financial obligationsequitably however these statements have not been followed byconstructive actions and reorganization chapter now themost feasible means resolution the utility will utilize existing resources continue operatingits business during bankruptcy including paying vendors and suppliersin full for goods and services received after the filing the utilitywill pay electric commodity suppliers provided law the utilityintends continue normal electric and gas transmission anddistribution functions during the chapter process employees willcontinue paid health care plans and other benefits foremployees and most retirees will continue the utility qualifiedretirement plans for retirees and vested employees are fully fundedand protected federal law noticea media teleconference will held today pacificdaylight time discuss this announcement pacific gas and electriccompany chairman robert glynn and pacific gas and electriccompany president and ceo gordon smith will available forquestions the dial number and the password foraccess media investment community conference call discusspacific gas and electric company chapter filing has beenscheduled for pacific daylight time today real timewebcast this conference call can accessed www pgecorp com kwp contact pgpcg apr gmtsource business wirecategories mst mst elc mst ois"
